performance_id,student_id,year,class_name,subject,total_score,teacher_id,family_id,total_attendance,score_range
2387,1080,2021,JS3A,Basic Technology,58,210,5080,169,50-59
2388,1080,2021,JS3A,Social Studies,90,213,5080,182,90-100
2389,1080,2022,SS1A,Mathematics,57,204,5080,159,50-59
2390,1080,2022,SS1A,English Language,86,201,5080,181,80-89
2391,1080,2022,SS1A,Civic Education,60,216,5080,176,60-69
2392,1080,2022,SS1A,Literature-in-English,37,228,5080,125,30-39
2393,1080,2022,SS1A,Government,54,231,5080,175,50-59
2394,1080,2022,SS1A,History,93,234,5080,185,90-100
2395,1080,2023,SS2A,Mathematics,71,204,5080,194,70-79
2396,1080,2023,SS2A,English Language,54,201,5080,172,50-59
2397,1080,2023,SS2A,Civic Education,33,216,5080,121,30-39
2398,1080,2023,SS2A,Literature-in-English,99,228,5080,191,90-100
2399,1080,2023,SS2A,Government,92,231,5080,186,90-100
2400,1080,2023,SS2A,History,33,234,5080,125,30-39
2401,1081,2019,JS1A,Mathematics,34,204,5081,127,30-39
2402,1081,2019,JS1A,English Language,98,201,5081,188,90-100
2403,1081,2019,JS1A,Civic Education,48,216,5081,123,40-49
2404,1081,2019,JS1A,Basic Science,55,207,5081,178,50-59
2405,1081,2019,JS1A,Basic Technology,58,210,5081,158,50-59
2406,1081,2019,JS1A,Social Studies,84,213,5081,187,80-89
2407,1081,2020,JS2A,Mathematics,48,204,5081,125,40-49
2408,1081,2020,JS2A,English Language,31,201,5081,140,30-39
2409,1081,2020,JS2A,Civic Education,68,216,5081,163,60-69
2410,1081,2020,JS2A,Basic Science,78,207,5081,199,70-79
2411,1081,2020,JS2A,Basic Technology,58,210,5081,159,50-59
2412,1081,2020,JS2A,Social Studies,32,213,5081,120,30-39
2413,1081,2021,JS3A,Mathematics,52,204,5081,159,50-59
2414,1081,2021,JS3A,English Language,33,201,5081,142,30-39
2415,1081,2021,JS3A,Civic Education,42,216,5081,142,40-49
2416,1081,2021,JS3A,Basic Science,32,207,5081,147,30-39
2417,1081,2021,JS3A,Basic Technology,59,210,5081,173,50-59
2418,1081,2021,JS3A,Social Studies,43,213,5081,120,40-49
2419,1081,2022,SS1A,Mathematics,30,204,5081,141,30-39
2420,1081,2022,SS1A,English Language,43,201,5081,136,40-49
2421,1081,2022,SS1A,Civic Education,60,216,5081,175,60-69
2422,1081,2022,SS1A,Literature-in-English,42,228,5081,143,40-49
2423,1081,2022,SS1A,Government,63,231,5081,157,60-69
2424,1081,2022,SS1A,History,58,234,5081,160,50-59
2425,1081,2023,SS2A,Mathematics,50,204,5081,175,50-59
2426,1081,2023,SS2A,English Language,57,201,5081,152,50-59
2427,1081,2023,SS2A,Civic Education,34,216,5081,120,30-39
2428,1081,2023,SS2A,Literature-in-English,59,228,5081,169,50-59
2429,1081,2023,SS2A,Government,46,231,5081,127,40-49
2430,1081,2023,SS2A,History,33,234,5081,150,30-39
2431,1082,2019,JS1A,Mathematics,38,204,5082,150,30-39
2432,1082,2019,JS1A,English Language,52,201,5082,155,50-59
2433,1082,2019,JS1A,Civic Education,56,216,5082,177,50-59
2434,1082,2019,JS1A,Basic Science,52,207,5082,165,50-59
2435,1082,2019,JS1A,Basic Technology,33,210,5082,150,30-39
2436,1082,2019,JS1A,Social Studies,34,213,5082,149,30-39
2437,1082,2020,JS2A,Mathematics,40,204,5082,146,40-49
2438,1082,2020,JS2A,English Language,64,201,5082,163,60-69
2439,1082,2020,JS2A,Civic Education,44,216,5082,133,40-49
2440,1082,2020,JS2A,Basic Science,86,207,5082,189,80-89
2441,1082,2020,JS2A,Basic Technology,38,210,5082,142,30-39
2442,1082,2020,JS2A,Social Studies,47,213,5082,132,40-49
2443,1082,2021,JS3A,Mathematics,41,204,5082,132,40-49
2444,1082,2021,JS3A,English Language,45,201,5082,125,40-49
2445,1082,2021,JS3A,Civic Education,39,216,5082,129,30-39
2446,1082,2021,JS3A,Basic Science,58,207,5082,179,50-59
2447,1082,2021,JS3A,Basic Technology,82,210,5082,199,80-89
2448,1082,2021,JS3A,Social Studies,96,213,5082,193,90-100
2449,1082,2022,SS1A,Mathematics,31,204,5082,145,30-39
2450,1082,2022,SS1A,English Language,59,201,5082,179,50-59
2451,1082,2022,SS1A,Civic Education,59,216,5082,180,50-59
2452,1082,2022,SS1A,Literature-in-English,67,228,5082,163,60-69
2453,1082,2022,SS1A,Government,52,231,5082,157,50-59
2454,1082,2022,SS1A,History,57,234,5082,167,50-59
2455,1082,2023,SS2A,Mathematics,47,204,5082,129,40-49
2456,1082,2023,SS2A,English Language,30,201,5082,141,30-39
2457,1082,2023,SS2A,Civic Education,39,216,5082,132,30-39
2458,1082,2023,SS2A,Literature-in-English,40,228,5082,146,40-49
2459,1082,2023,SS2A,Government,31,231,5082,144,30-39
2460,1082,2023,SS2A,History,52,234,5082,174,50-59
2461,1083,2019,JS1A,Mathematics,75,204,5083,192,70-79
2462,1083,2019,JS1A,English Language,53,201,5083,175,50-59
2463,1083,2019,JS1A,Civic Education,38,216,5083,132,30-39
2464,1083,2019,JS1A,Basic Science,50,207,5083,164,50-59
2465,1083,2019,JS1A,Basic Technology,50,210,5083,169,50-59
2466,1083,2019,JS1A,Social Studies,57,213,5083,178,50-59
2467,1083,2020,JS2A,Mathematics,94,204,5083,197,90-100
2468,1083,2020,JS2A,English Language,77,201,5083,188,70-79
2469,1083,2020,JS2A,Civic Education,45,216,5083,135,40-49
2470,1083,2020,JS2A,Basic Science,34,207,5083,149,30-39
2471,1083,2020,JS2A,Basic Technology,40,210,5083,126,40-49
2472,1083,2020,JS2A,Social Studies,81,213,5083,180,80-89
2473,1083,2021,JS3A,Mathematics,45,204,5083,122,40-49
2474,1083,2021,JS3A,English Language,33,201,5083,136,30-39
2475,1083,2021,JS3A,Civic Education,51,216,5083,163,50-59
2476,1083,2021,JS3A,Basic Science,38,207,5083,146,30-39
2477,1083,2021,JS3A,Basic Technology,76,210,5083,182,70-79
2478,1083,2021,JS3A,Social Studies,85,213,5083,197,80-89
2479,1083,2022,SS1A,Mathematics,30,204,5083,133,30-39
2480,1083,2022,SS1A,English Language,55,201,5083,152,50-59
2481,1083,2022,SS1A,Civic Education,57,216,5083,170,50-59
2482,1083,2022,SS1A,Literature-in-English,68,228,5083,158,60-69
2483,1083,2022,SS1A,Government,45,231,5083,133,40-49
2484,1083,2022,SS1A,History,45,234,5083,122,40-49
2485,1083,2023,SS2A,Mathematics,45,204,5083,133,40-49
2486,1083,2023,SS2A,English Language,40,201,5083,144,40-49
2487,1083,2023,SS2A,Civic Education,39,216,5083,130,30-39
2488,1083,2023,SS2A,Literature-in-English,80,228,5083,200,80-89
2489,1083,2023,SS2A,Government,40,231,5083,124,40-49
2490,1083,2023,SS2A,History,40,234,5083,136,40-49
2491,1084,2019,JS1A,Mathematics,36,204,5084,131,30-39
2492,1084,2019,JS1A,English Language,57,201,5084,176,50-59
2493,1084,2019,JS1A,Civic Education,36,216,5084,143,30-39
2494,1084,2019,JS1A,Basic Science,52,207,5084,165,50-59
2495,1084,2019,JS1A,Basic Technology,42,210,5084,149,40-49
2496,1084,2019,JS1A,Social Studies,71,213,5084,186,70-79
2497,1084,2020,JS2A,Mathematics,49,204,5084,139,40-49
2498,1084,2020,JS2A,English Language,37,201,5084,122,30-39
2499,1084,2020,JS2A,Civic Education,91,216,5084,199,90-100
2500,1084,2020,JS2A,Basic Science,34,207,5084,127,30-39
2501,1084,2020,JS2A,Basic Technology,80,210,5084,197,80-89
2502,1084,2020,JS2A,Social Studies,46,213,5084,124,40-49
2503,1084,2021,JS3A,Mathematics,49,204,5084,137,40-49
2504,1084,2021,JS3A,English Language,84,201,5084,185,80-89
2505,1084,2021,JS3A,Civic Education,45,216,5084,120,40-49
2506,1084,2021,JS3A,Basic Science,47,207,5084,122,40-49
2507,1084,2021,JS3A,Basic Technology,33,210,5084,132,30-39
2508,1084,2021,JS3A,Social Studies,40,213,5084,144,40-49
2509,1084,2022,SS1A,Mathematics,49,204,5084,147,40-49
2510,1084,2022,SS1A,English Language,37,201,5084,138,30-39
2511,1084,2022,SS1A,Civic Education,44,216,5084,121,40-49
2512,1084,2022,SS1A,Literature-in-English,32,228,5084,147,30-39
2513,1084,2022,SS1A,Government,42,231,5084,145,40-49
2514,1084,2022,SS1A,History,65,234,5084,177,60-69
2515,1084,2023,SS2A,Mathematics,54,204,5084,176,50-59
2516,1084,2023,SS2A,English Language,46,201,5084,136,40-49
2517,1084,2023,SS2A,Civic Education,32,216,5084,140,30-39
2518,1084,2023,SS2A,Literature-in-English,40,228,5084,144,40-49
2519,1084,2023,SS2A,Government,73,231,5084,198,70-79
2520,1084,2023,SS2A,History,81,234,5084,186,80-89
2521,1085,2019,JS1A,Mathematics,47,204,5085,129,40-49
2522,1085,2019,JS1A,English Language,56,201,5085,151,50-59
2523,1085,2019,JS1A,Civic Education,37,216,5085,148,30-39
2524,1085,2019,JS1A,Basic Science,55,207,5085,151,50-59
2525,1085,2019,JS1A,Basic Technology,34,210,5085,134,30-39
2526,1085,2019,JS1A,Social Studies,37,213,5085,148,30-39
2527,1085,2020,JS2A,Mathematics,40,204,5085,127,40-49
2528,1085,2020,JS2A,English Language,32,201,5085,134,30-39
2529,1085,2020,JS2A,Civic Education,78,216,5085,193,70-79
2530,1085,2020,JS2A,Basic Science,82,207,5085,183,80-89
2531,1085,2020,JS2A,Basic Technology,81,210,5085,193,80-89
2532,1085,2020,JS2A,Social Studies,78,213,5085,182,70-79
2533,1085,2021,JS3A,Mathematics,53,204,5085,154,50-59
2534,1085,2021,JS3A,English Language,40,201,5085,139,40-49
2535,1085,2021,JS3A,Civic Education,67,216,5085,166,60-69
2536,1085,2021,JS3A,Basic Science,44,207,5085,125,40-49
2537,1085,2021,JS3A,Basic Technology,51,210,5085,155,50-59
2538,1085,2021,JS3A,Social Studies,30,213,5085,120,30-39
2539,1085,2022,SS1A,Mathematics,30,204,5085,125,30-39
2540,1085,2022,SS1A,English Language,59,201,5085,158,50-59
2541,1085,2022,SS1A,Civic Education,88,216,5085,196,80-89
2542,1085,2022,SS1A,Literature-in-English,57,228,5085,150,50-59
2543,1085,2022,SS1A,Government,57,231,5085,156,50-59
2544,1085,2022,SS1A,History,47,234,5085,134,40-49
2545,1085,2023,SS2A,Mathematics,36,204,5085,144,30-39
2546,1085,2023,SS2A,English Language,82,201,5085,191,80-89
2547,1085,2023,SS2A,Civic Education,32,216,5085,126,30-39
2548,1085,2023,SS2A,Literature-in-English,56,228,5085,154,50-59
2549,1085,2023,SS2A,Government,53,231,5085,154,50-59
2550,1085,2023,SS2A,History,58,234,5085,162,50-59
2551,1086,2019,JS1A,Mathematics,40,204,5086,145,40-49
2552,1086,2019,JS1A,English Language,43,201,5086,142,40-49
2553,1086,2019,JS1A,Civic Education,42,216,5086,148,40-49
2554,1086,2019,JS1A,Basic Science,39,207,5086,135,30-39
2555,1086,2019,JS1A,Basic Technology,38,210,5086,145,30-39
2556,1086,2019,JS1A,Social Studies,32,213,5086,134,30-39
2557,1086,2020,JS2A,Mathematics,58,204,5086,180,50-59
2558,1086,2020,JS2A,English Language,32,201,5086,145,30-39
2559,1086,2020,JS2A,Civic Education,32,216,5086,138,30-39
2560,1086,2020,JS2A,Basic Science,50,207,5086,169,50-59
2561,1086,2020,JS2A,Basic Technology,62,210,5086,172,60-69
2562,1086,2020,JS2A,Social Studies,74,213,5086,194,70-79
2563,1086,2021,JS3A,Mathematics,78,204,5086,185,70-79
2564,1086,2021,JS3A,English Language,36,201,5086,129,30-39
2565,1086,2021,JS3A,Civic Education,53,216,5086,152,50-59
2566,1086,2021,JS3A,Basic Science,39,207,5086,122,30-39
2567,1086,2021,JS3A,Basic Technology,82,210,5086,182,80-89
2568,1086,2021,JS3A,Social Studies,66,213,5086,156,60-69
2569,1086,2022,SS1A,Mathematics,47,204,5086,121,40-49
2570,1086,2022,SS1A,English Language,40,201,5086,120,40-49
2571,1086,2022,SS1A,Civic Education,50,216,5086,164,50-59
2572,1086,2022,SS1A,Literature-in-English,48,228,5086,122,40-49
2573,1086,2022,SS1A,Government,53,231,5086,150,50-59
2574,1086,2022,SS1A,History,50,234,5086,178,50-59
2575,1086,2023,SS2A,Mathematics,53,204,5086,179,50-59
2576,1086,2023,SS2A,English Language,43,201,5086,150,40-49
2577,1086,2023,SS2A,Civic Education,40,216,5086,132,40-49
2578,1086,2023,SS2A,Literature-in-English,59,228,5086,151,50-59
2579,1086,2023,SS2A,Government,32,231,5086,149,30-39
2580,1086,2023,SS2A,History,57,234,5086,158,50-59
2581,1087,2019,JS1A,Mathematics,77,204,5087,186,70-79
2582,1087,2019,JS1A,English Language,50,201,5087,166,50-59
2583,1087,2019,JS1A,Civic Education,46,216,5087,150,40-49
2584,1087,2019,JS1A,Basic Science,74,207,5087,191,70-79
2585,1087,2019,JS1A,Basic Technology,41,210,5087,129,40-49
2586,1087,2019,JS1A,Social Studies,34,213,5087,139,30-39
2587,1087,2020,JS2A,Mathematics,39,204,5087,127,30-39
2588,1087,2020,JS2A,English Language,68,201,5087,168,60-69
2589,1087,2020,JS2A,Civic Education,37,216,5087,138,30-39
2590,1087,2020,JS2A,Basic Science,40,207,5087,140,40-49
2591,1087,2020,JS2A,Basic Technology,35,210,5087,146,30-39
2592,1087,2020,JS2A,Social Studies,83,213,5087,183,80-89
2593,1087,2021,JS3A,Mathematics,53,204,5087,169,50-59
2594,1087,2021,JS3A,English Language,33,201,5087,135,30-39
2595,1087,2021,JS3A,Civic Education,45,216,5087,121,40-49
2596,1087,2021,JS3A,Basic Science,58,207,5087,177,50-59
2597,1087,2021,JS3A,Basic Technology,40,210,5087,138,40-49
2598,1087,2021,JS3A,Social Studies,41,213,5087,147,40-49
2599,1087,2022,SS1A,Mathematics,38,204,5087,138,30-39
2600,1087,2022,SS1A,English Language,92,201,5087,186,90-100
2601,1087,2022,SS1A,Civic Education,67,216,5087,160,60-69
2602,1087,2022,SS1A,Literature-in-English,53,228,5087,151,50-59
2603,1087,2022,SS1A,Government,38,231,5087,125,30-39
2604,1087,2022,SS1A,History,47,234,5087,128,40-49
2605,1087,2023,SS2A,Mathematics,57,204,5087,172,50-59
2606,1087,2023,SS2A,English Language,36,201,5087,150,30-39
2607,1087,2023,SS2A,Civic Education,42,216,5087,127,40-49
2608,1087,2023,SS2A,Literature-in-English,34,228,5087,138,30-39
2609,1087,2023,SS2A,Government,55,231,5087,163,50-59
2610,1087,2023,SS2A,History,52,234,5087,155,50-59
2611,1088,2019,JS1A,Mathematics,31,204,5088,125,30-39
2612,1088,2019,JS1A,English Language,44,201,5088,146,40-49
2613,1088,2019,JS1A,Civic Education,42,216,5088,123,40-49
2614,1088,2019,JS1A,Basic Science,42,207,5088,123,40-49
2615,1088,2019,JS1A,Basic Technology,67,210,5088,173,60-69
2616,1088,2019,JS1A,Social Studies,81,213,5088,181,80-89
2617,1088,2020,JS2A,Mathematics,46,204,5088,144,40-49
2618,1088,2020,JS2A,English Language,37,201,5088,138,30-39
2619,1088,2020,JS2A,Civic Education,31,216,5088,128,30-39
2620,1088,2020,JS2A,Basic Science,47,207,5088,137,40-49
2621,1088,2020,JS2A,Basic Technology,31,210,5088,129,30-39
2622,1088,2020,JS2A,Social Studies,41,213,5088,141,40-49
2623,1088,2021,JS3A,Mathematics,35,204,5088,141,30-39
2624,1088,2021,JS3A,English Language,65,201,5088,153,60-69
2625,1088,2021,JS3A,Civic Education,32,216,5088,147,30-39
2626,1088,2021,JS3A,Basic Science,38,207,5088,149,30-39
2627,1088,2021,JS3A,Basic Technology,45,210,5088,144,40-49
2628,1088,2021,JS3A,Social Studies,31,213,5088,135,30-39
2629,1088,2022,SS1A,Mathematics,52,204,5088,170,50-59
2630,1088,2022,SS1A,English Language,40,201,5088,138,40-49
2631,1088,2022,SS1A,Civic Education,59,216,5088,177,50-59
2632,1088,2022,SS1A,Literature-in-English,31,228,5088,125,30-39
2633,1088,2022,SS1A,Government,47,231,5088,124,40-49
2634,1088,2022,SS1A,History,44,234,5088,137,40-49
2635,1088,2023,SS2A,Mathematics,47,204,5088,137,40-49
2636,1088,2023,SS2A,English Language,60,201,5088,163,60-69
2637,1088,2023,SS2A,Civic Education,71,216,5088,185,70-79
2638,1088,2023,SS2A,Literature-in-English,30,228,5088,132,30-39
2639,1088,2023,SS2A,Government,43,231,5088,139,40-49
2640,1088,2023,SS2A,History,30,234,5088,131,30-39
2641,1089,2019,JS1A,Mathematics,41,204,5089,130,40-49
2642,1089,2019,JS1A,English Language,74,201,5089,191,70-79
2643,1089,2019,JS1A,Civic Education,35,216,5089,120,30-39
2644,1089,2019,JS1A,Basic Science,43,207,5089,123,40-49
2645,1089,2019,JS1A,Basic Technology,52,210,5089,163,50-59
2646,1089,2019,JS1A,Social Studies,38,213,5089,137,30-39
2647,1089,2020,JS2A,Mathematics,33,204,5089,124,30-39
2648,1089,2020,JS2A,English Language,78,201,5089,197,70-79
2649,1089,2020,JS2A,Civic Education,35,216,5089,127,30-39
2650,1089,2020,JS2A,Basic Science,42,207,5089,136,40-49
2651,1089,2020,JS2A,Basic Technology,30,210,5089,136,30-39
2652,1089,2020,JS2A,Social Studies,32,213,5089,148,30-39
2653,1089,2021,JS3A,Mathematics,56,204,5089,153,50-59
2654,1089,2021,JS3A,English Language,34,201,5089,138,30-39
2655,1089,2021,JS3A,Civic Education,98,216,5089,183,90-100
2656,1089,2021,JS3A,Basic Science,57,207,5089,169,50-59
2657,1089,2021,JS3A,Basic Technology,38,210,5089,121,30-39
2658,1089,2021,JS3A,Social Studies,56,213,5089,174,50-59
2659,1089,2022,SS1A,Mathematics,40,204,5089,142,40-49
2660,1089,2022,SS1A,English Language,31,201,5089,125,30-39
2661,1089,2022,SS1A,Civic Education,41,216,5089,139,40-49
2662,1089,2022,SS1A,Literature-in-English,50,228,5089,174,50-59
2663,1089,2022,SS1A,Government,53,231,5089,163,50-59
2664,1089,2022,SS1A,History,95,234,5089,200,90-100
2665,1089,2023,SS2A,Mathematics,64,204,5089,153,60-69
2666,1089,2023,SS2A,English Language,44,201,5089,142,40-49
2667,1089,2023,SS2A,Civic Education,35,216,5089,132,30-39
2668,1089,2023,SS2A,Literature-in-English,56,228,5089,175,50-59
2669,1089,2023,SS2A,Government,47,231,5089,141,40-49
2670,1089,2023,SS2A,History,54,234,5089,167,50-59
2671,1090,2019,JS1A,Mathematics,75,204,5090,199,70-79
2672,1090,2019,JS1A,English Language,38,201,5090,128,30-39
2673,1090,2019,JS1A,Civic Education,38,216,5090,140,30-39
2674,1090,2019,JS1A,Basic Science,54,207,5090,153,50-59
2675,1090,2019,JS1A,Basic Technology,54,210,5090,154,50-59
2676,1090,2019,JS1A,Social Studies,46,213,5090,128,40-49
2677,1090,2020,JS2A,Mathematics,48,204,5090,142,40-49
2678,1090,2020,JS2A,English Language,68,201,5090,159,60-69
2679,1090,2020,JS2A,Civic Education,30,216,5090,139,30-39
2680,1090,2020,JS2A,Basic Science,78,207,5090,181,70-79
2681,1090,2020,JS2A,Basic Technology,55,210,5090,151,50-59
2682,1090,2020,JS2A,Social Studies,56,213,5090,165,50-59
2683,1090,2021,JS3A,Mathematics,56,204,5090,155,50-59
2684,1090,2021,JS3A,English Language,32,201,5090,120,30-39
2685,1090,2021,JS3A,Civic Education,34,216,5090,123,30-39
2686,1090,2021,JS3A,Basic Science,74,207,5090,200,70-79
2687,1090,2021,JS3A,Basic Technology,32,210,5090,132,30-39
2688,1090,2021,JS3A,Social Studies,95,213,5090,189,90-100
2689,1090,2022,SS1A,Mathematics,43,204,5090,131,40-49
2690,1090,2022,SS1A,English Language,48,201,5090,149,40-49
2691,1090,2022,SS1A,Civic Education,31,216,5090,147,30-39
2692,1090,2022,SS1A,Literature-in-English,38,228,5090,148,30-39
2693,1090,2022,SS1A,Government,30,231,5090,138,30-39
2694,1090,2022,SS1A,History,35,234,5090,129,30-39
2695,1090,2023,SS2A,Mathematics,58,204,5090,171,50-59
2696,1090,2023,SS2A,English Language,58,201,5090,163,50-59
2697,1090,2023,SS2A,Civic Education,57,216,5090,169,50-59
2698,1090,2023,SS2A,Literature-in-English,82,228,5090,188,80-89
2699,1090,2023,SS2A,Government,46,231,5090,148,40-49
2700,1090,2023,SS2A,History,45,234,5090,126,40-49
2701,1091,2019,JS1A,Mathematics,99,204,5091,180,90-100
2702,1091,2019,JS1A,English Language,50,201,5091,169,50-59
2703,1091,2019,JS1A,Civic Education,45,216,5091,124,40-49
2704,1091,2019,JS1A,Basic Science,31,207,5091,146,30-39
2705,1091,2019,JS1A,Basic Technology,38,210,5091,141,30-39
2706,1091,2019,JS1A,Social Studies,45,213,5091,139,40-49
2707,1091,2020,JS2A,Mathematics,68,204,5091,159,60-69
2708,1091,2020,JS2A,English Language,37,201,5091,136,30-39
2709,1091,2020,JS2A,Civic Education,50,216,5091,175,50-59
2710,1091,2020,JS2A,Basic Science,57,207,5091,153,50-59
2711,1091,2020,JS2A,Basic Technology,57,210,5091,179,50-59
2712,1091,2020,JS2A,Social Studies,46,213,5091,150,40-49
2713,1091,2021,JS3A,Mathematics,50,204,5091,169,50-59
2714,1091,2021,JS3A,English Language,67,201,5091,170,60-69
2715,1091,2021,JS3A,Civic Education,37,216,5091,138,30-39
2716,1091,2021,JS3A,Basic Science,48,207,5091,126,40-49
2717,1091,2021,JS3A,Basic Technology,91,210,5091,198,90-100
2718,1091,2021,JS3A,Social Studies,50,213,5091,170,50-59
2719,1091,2022,SS1A,Mathematics,49,204,5091,135,40-49
2720,1091,2022,SS1A,English Language,95,201,5091,186,90-100
2721,1091,2022,SS1A,Civic Education,41,216,5091,131,40-49
2722,1091,2022,SS1A,Literature-in-English,59,228,5091,159,50-59
2723,1091,2022,SS1A,Government,31,231,5091,120,30-39
2724,1091,2022,SS1A,History,40,234,5091,143,40-49
2725,1091,2023,SS2A,Mathematics,31,204,5091,136,30-39
2726,1091,2023,SS2A,English Language,57,201,5091,180,50-59
2727,1091,2023,SS2A,Civic Education,49,216,5091,132,40-49
2728,1091,2023,SS2A,Literature-in-English,35,228,5091,150,30-39
2729,1091,2023,SS2A,Government,85,231,5091,191,80-89
2730,1091,2023,SS2A,History,53,234,5091,157,50-59
2731,1092,2019,JS1A,Mathematics,41,204,5092,129,40-49
2732,1092,2019,JS1A,English Language,44,201,5092,130,40-49
2733,1092,2019,JS1A,Civic Education,93,216,5092,193,90-100
2734,1092,2019,JS1A,Basic Science,44,207,5092,120,40-49
